Date,Adj Close,Close,High,Low,Open,Volume
2021-01-04,363.1431579589844,380.1499938964844,381.54998779296875,374.80999755859375,377.42999267578125,3322200
2021-01-05,358.93048095703125,375.739990234375,380.2099914550781,375.25,378.8599853515625,2748400
2021-01-06,353.46636962890625,370.0199890136719,375.79998779296875,369.6499938964844,373.82000732421875,2661400
2021-01-07,351.46038818359375,367.9200134277344,371.6499938964844,366.7900085449219,371.010009765625,2849500
2021-01-08,353.3899841308594,369.94000244140625,370.260009765625,364.2900085449219,368.1199951171875,2599700
2021-01-11,347.7252197265625,364.010009765625,371.0,363.8599853515625,368.5799865722656,2562500
2021-01-12,347.9067687988281,364.20001220703125,365.07000732421875,360.25,364.0,2387600
2021-01-13,350.5337829589844,366.95001220703125,368.739990234375,363.0,364.3699951171875,1968800
2021-01-14,346.1395263671875,362.3500061035156,366.5,361.55999755859375,366.0,2363900
2021-01-15,345.9580078125,362.1600036621094,364.9100036621094,360.79998779296875,361.05999755859375,2340400
2021-01-19,338.61199951171875,354.4700012207031,362.95001220703125,352.44000244140625,362.3599853515625,4533800
2021-01-20,345.136474609375,361.29998779296875,361.8999938964844,353.4100036621094,354.3900146484375,2767200
2021-01-21,346.5694274902344,362.79998779296875,363.989990234375,359.94000244140625,361.29998779296875,2121600
2021-01-22,346.09173583984375,362.29998779296875,364.6300048828125,359.8500061035156,363.20001220703125,1960300
2021-01-25,345.6905212402344,361.8800048828125,361.9599914550781,356.82000732421875,360.8599853515625,2735900
2021-01-26,348.6518249511719,364.9800109863281,365.8999938964844,358.8800048828125,360.20001220703125,1807000
2021-01-27,340.4461364746094,356.3900146484375,365.79998779296875,354.8500061035156,362.989990234375,3120800
2021-01-28,341.0861511230469,357.05999755859375,361.6099853515625,356.07000732421875,356.8500061035156,2251100
2021-01-29,336.6632995605469,352.42999267578125,356.2900085449219,351.8800048828125,354.75,2598700
2021-02-01,334.8387145996094,350.5199890136719,352.7900085449219,349.2099914550781,351.2099914550781,2371200
2021-02-02,339.6724853515625,355.5799865722656,357.70001220703125,350.7200012207031,351.760009765625,1905000
2021-02-03,339.3189697265625,355.2099914550781,357.5299987792969,353.2099914550781,356.2300109863281,1759800
2021-02-04,340.6015319824219,355.8500061035156,358.3800048828125,353.8500061035156,356.7099914550781,3411600
2021-02-05,339.95068359375,355.1700134277344,356.8500061035156,354.1000061035156,356.54998779296875,2165600
2021-02-08,344.4109191894531,359.8299865722656,360.0400085449219,355.57000732421875,356.57000732421875,2520700
2021-02-09,344.15252685546875,359.55999755859375,361.6700134277344,358.29998779296875,360.0400085449219,2154000
2021-02-10,340.85992431640625,356.1199951171875,361.0,355.1199951171875,361.0,2162400
2021-02-11,337.1079406738281,352.20001220703125,356.5,351.3900146484375,355.7300109863281,2088400
2021-02-12,337.6343994140625,352.75,352.9800109863281,350.1000061035156,351.989990234375,2096600
2021-02-16,338.8308410644531,354.0,355.3599853515625,352.0400085449219,353.0799865722656,1829000
2021-02-17,342.6976623535156,358.0400085449219,358.1700134277344,351.9100036621094,353.1099853515625,2143000
2021-02-18,341.62567138671875,356.9200134277344,358.20001220703125,352.2799987792969,352.2799987792969,1914900
2021-02-19,339.5678405761719,354.7699890136719,357.92999267578125,354.5799865722656,356.69000244140625,1839400
2021-02-22,335.2032165527344,350.2099914550781,353.2900085449219,348.82000732421875,352.75,2215600
2021-02-23,327.4885559082031,342.1499938964844,351.0,342.0299987792969,349.79998779296875,3692600
2021-02-24,326.1007080078125,340.70001220703125,342.5,337.8900146484375,341.7900085449219,3305800
2021-02-25,319.59210205078125,333.8999938964844,343.0,333.3500061035156,340.8500061035156,3618100
2021-02-26,316.8163757324219,331.0,335.8900146484375,330.94000244140625,335.510009765625,3362200
2021-03-01,317.5533752441406,331.7699890136719,336.0,331.3599853515625,335.2099914550781,4653200
2021-03-02,314.3851623535156,328.4599914550781,334.69000244140625,328.4200134277344,333.69000244140625,4660100
2021-03-03,310.0397644042969,323.9200134277344,328.4200134277344,323.760009765625,328.1700134277344,4064200
2021-03-04,305.3688659667969,319.0400085449219,325.6000061035156,315.0400085449219,323.3699951171875,5501200
2021-03-05,303.7225646972656,317.32000732421875,318.42999267578125,307.0,315.3299865722656,8102800
2021-03-08,298.075439453125,311.4200134277344,322.3299865722656,310.9200134277344,318.9100036621094,4873500
2021-03-09,305.1199951171875,318.7799987792969,320.2799987792969,312.7099914550781,313.760009765625,5426800
2021-03-10,309.9535827636719,323.8299865722656,327.3900146484375,317.32000732421875,321.1400146484375,4523500
2021-03-11,314.5670471191406,328.6499938964844,331.25,326.7200012207031,330.4100036621094,4338900
2021-03-12,316.95037841796875,331.1400146484375,331.6300048828125,325.6000061035156,328.1000061035156,3182100
2021-03-15,316.3473205566406,330.510009765625,333.67999267578125,327.32000732421875,333.6000061035156,3243000
2021-03-16,313.22705078125,327.25,330.0299987792969,326.6400146484375,329.6700134277344,3066700
2021-03-17,315.0838317871094,329.19000244140625,330.5,324.1199951171875,326.0,2672400
2021-03-18,309.1400451660156,322.9800109863281,328.1400146484375,322.3800048828125,326.4800109863281,2736900
2021-03-19,314.81591796875,328.9100036621094,329.25,322.3900146484375,323.6099853515625,4859300
2021-03-22,320.15679931640625,334.489990234375,336.1700134277344,328.19000244140625,328.45001220703125,4064900
2021-03-23,325.756103515625,340.3399963378906,342.510009765625,333.79998779296875,333.8900146484375,3641200
2021-03-24,323.5547180175781,338.0400085449219,342.510009765625,336.8299865722656,342.2200012207031,3006400
2021-03-25,331.4990539550781,346.3399963378906,347.7799987792969,337.2699890136719,337.80999755859375,4307100
2021-03-26,336.93560791015625,352.0199890136719,352.4599914550781,344.1000061035156,346.2099914550781,3061200
2021-03-29,340.8886413574219,356.1499938964844,357.7699890136719,351.010009765625,351.45001220703125,3012000
2021-03-30,334.7629089355469,349.75,354.7699890136719,348.8399963378906,353.5799865722656,2602400
2021-03-31,337.3759460449219,352.4800109863281,357.45001220703125,349.2300109863281,350.6600036621094,2832200
2021-04-01,339.7305603027344,354.94000244140625,357.32000732421875,351.6300048828125,352.5400085449219,2938600
2021-04-05,345.35858154296875,360.82000732421875,362.6700134277344,356.8399963378906,357.5,2705700
2021-04-06,344.6885681152344,360.1199951171875,362.79998779296875,359.0,359.79998779296875,2142000
2021-04-07,343.4347229003906,358.80999755859375,361.4599914550781,357.6099853515625,360.8699951171875,1808400
2021-04-08,345.7414855957031,361.2200012207031,366.0199890136719,359.6000061035156,362.79998779296875,2839200
