Date,Adj Close,Close,High,Low,Open,Volume
2021-01-04,335.2487487792969,349.5,352.0799865722656,340.3800048828125,351.45001220703125,4203800
2021-01-05,330.7403259277344,344.79998779296875,351.3599853515625,344.4800109863281,348.69000244140625,3160500
2021-01-06,344.6203308105469,359.2699890136719,359.489990234375,335.1099853515625,337.1099853515625,6561400
2021-01-07,350.1454772949219,365.0299987792969,366.45001220703125,357.9200134277344,358.5400085449219,3366700
2021-01-08,348.57232666015625,363.3900146484375,367.489990234375,358.760009765625,367.0,2947800
2021-01-11,346.0400085449219,360.75,364.2900085449219,359.19000244140625,362.6199951171875,2695100
2021-01-12,342.7978210449219,357.3699951171875,360.0799865722656,355.2300109863281,357.94000244140625,2372500
2021-01-13,340.5627746582031,355.0400085449219,356.80999755859375,351.2300109863281,356.0400085449219,1974500
2021-01-14,336.2367248535156,350.5299987792969,358.80999755859375,350.4200134277344,356.8500061035156,2919900
2021-01-15,336.9753723144531,351.29998779296875,353.04998779296875,345.739990234375,349.1199951171875,3777000
2021-01-19,337.82904052734375,352.19000244140625,356.9599914550781,351.55999755859375,356.2099914550781,3361300
2021-01-20,336.5340576171875,350.8399963378906,352.0799865722656,345.8299865722656,351.8800048828125,3036800
2021-01-21,340.52447509765625,355.0,360.8900146484375,350.739990234375,350.80999755859375,3749800
2021-01-22,333.37823486328125,347.54998779296875,354.6199951171875,347.5400085449219,353.30999755859375,2585100
2021-01-25,333.6276550292969,347.80999755859375,350.3900146484375,344.6000061035156,347.1499938964844,2506300
2021-01-26,329.1192932128906,343.1099853515625,351.510009765625,342.57000732421875,350.510009765625,2467500
2021-01-27,319.4119567871094,332.989990234375,338.0,329.010009765625,337.0400085449219,4770900
2021-01-28,324.36151123046875,338.1499938964844,346.5799865722656,334.510009765625,336.6400146484375,2769900
2021-01-29,319.9778137207031,333.5799865722656,339.0199890136719,330.6300048828125,336.5299987792969,3899200
2021-02-01,320.3807678222656,334.0,338.1499938964844,332.739990234375,335.0299987792969,3020200
2021-02-02,324.9083251953125,338.7200012207031,344.6400146484375,337.1000061035156,337.1000061035156,2663700
2021-02-03,324.1121826171875,337.8900146484375,340.1600036621094,334.6000061035156,338.0,2537100
2021-02-04,315.8916015625,329.32000732421875,335.2900085449219,328.3900146484375,332.32000732421875,5962200
2021-02-05,311.2777099609375,324.510009765625,333.4800109863281,323.4800109863281,332.1099853515625,7227900
2021-02-08,311.1146545410156,324.3399963378906,327.0199890136719,323.80999755859375,327.010009765625,4758200
2021-02-09,316.1889343261719,329.6300048828125,331.0400085449219,321.7099914550781,323.8999938964844,4096900
2021-02-10,319.80523681640625,333.3999938964844,335.760009765625,329.7699890136719,332.6600036621094,4122700
2021-02-11,319.4887390136719,333.07000732421875,336.6499938964844,331.5,335.0,2776700
2021-02-12,314.85565185546875,328.239990234375,332.3999938964844,327.8800048828125,331.67999267578125,2760800
2021-02-16,311.3832702636719,324.6199951171875,329.8399963378906,322.4800109863281,327.3599853515625,4339000
2021-02-17,313.5318908691406,326.8599853515625,328.6000061035156,322.239990234375,323.4599914550781,2620000
2021-02-18,315.0187072753906,328.4100036621094,329.5799865722656,325.20001220703125,325.8999938964844,2383500
