Date,Adj Close,Close,High,Low,Open,Volume
2021-01-04,268.94000244140625,268.94000244140625,275.0,265.20001220703125,274.7799987792969,15106100
2021-01-05,270.9700012207031,270.9700012207031,272.3999938964844,268.2099914550781,268.2900085449219,9871600
2021-01-06,263.30999755859375,263.30999755859375,267.75,260.010009765625,262.0,24354100
2021-01-07,268.739990234375,268.739990234375,271.6099853515625,264.7799987792969,265.8999938964844,15789800
2021-01-08,267.57000732421875,267.57000732421875,268.95001220703125,263.17999267578125,268.30999755859375,18528300
2021-01-11,256.8399963378906,256.8399963378906,263.4700012207031,255.89999389648438,260.4800109863281,30412300
2021-01-12,251.08999633789062,251.08999633789062,259.7200012207031,250.3000030517578,256.6300048828125,26383500
2021-01-13,251.63999938964844,251.63999938964844,253.9499969482422,249.1999969482422,251.5500030517578,19528900
2021-01-14,245.63999938964844,245.63999938964844,255.02999877929688,244.61000061035156,253.39999389648438,29739400
2021-01-15,251.36000061035156,251.36000061035156,253.86000061035156,247.16000366210938,247.89999389648438,24942900
2021-01-19,261.1000061035156,261.1000061035156,262.20001220703125,252.72000122070312,256.8999938964844,28028500
2021-01-20,267.4800109863281,267.4800109863281,270.32000732421875,263.6000061035156,268.92999267578125,25199900
2021-01-21,272.8699951171875,272.8699951171875,273.6000061035156,267.489990234375,269.260009765625,20838700
2021-01-22,274.5,274.5,278.4700012207031,272.0,272.010009765625,21954000
2021-01-25,278.010009765625,278.010009765625,280.1000061035156,271.510009765625,278.1400146484375,19087000
2021-01-26,282.04998779296875,282.04998779296875,285.3900146484375,277.80999755859375,278.1400146484375,19373600
2021-01-27,272.1400146484375,272.1400146484375,283.45001220703125,268.1199951171875,282.5299987792969,35346200
2021-01-28,265.0,265.0,286.7900085449219,264.70001220703125,277.17999267578125,37758800
2021-01-29,258.3299865722656,258.3299865722656,266.55999755859375,254.85000610351562,265.29998779296875,30389500
2021-02-01,262.010009765625,262.010009765625,264.1700134277344,254.91000366210938,259.5199890136719,22914300
2021-02-02,267.0799865722656,267.0799865722656,268.8500061035156,263.2699890136719,264.0,17320800
2021-02-03,266.6499938964844,266.6499938964844,269.20001220703125,263.8399963378906,265.6199951171875,14223400
2021-02-04,266.489990234375,266.489990234375,268.1600036621094,264.0,267.010009765625,16060000
2021-02-05,268.1000061035156,268.1000061035156,269.1700134277344,265.6700134277344,266.79998779296875,12454400
2021-02-08,266.5799865722656,266.5799865722656,269.8599853515625,265.0,268.75,13755200
2021-02-09,269.45001220703125,269.45001220703125,273.3900146484375,265.75,266.44000244140625,14613400
2021-02-10,271.8699951171875,271.8699951171875,273.79998779296875,267.7200012207031,272.45001220703125,14687200
2021-02-11,270.3900146484375,270.3900146484375,273.5799865722656,268.489990234375,271.8900146484375,12828600
2021-02-12,270.5,270.5,271.17999267578125,268.3399963378906,270.5199890136719,9097600
2021-02-16,273.9700012207031,273.9700012207031,276.6000061035156,270.04998779296875,270.79998779296875,15417200
2021-02-17,273.57000732421875,273.57000732421875,273.9700012207031,269.5799865722656,271.239990234375,12763200
2021-02-18,269.3900146484375,269.3900146484375,271.95001220703125,266.0299987792969,269.57000732421875,15249100
2021-02-19,261.55999755859375,261.55999755859375,270.2699890136719,260.1499938964844,269.8599853515625,25622600
2021-02-22,260.3299865722656,260.3299865722656,263.07000732421875,257.5299987792969,257.95001220703125,17434900
2021-02-23,265.8599853515625,265.8599853515625,267.4599914550781,254.9600067138672,259.5,21924600
2021-02-24,264.30999755859375,264.30999755859375,266.3800048828125,258.3900146484375,262.3299865722656,15736100
2021-02-25,254.69000244140625,254.69000244140625,266.94000244140625,254.0399932861328,262.29998779296875,19053100
2021-02-26,257.6199951171875,257.6199951171875,265.54998779296875,256.4700012207031,256.4700012207031,26619500
2021-03-01,264.9100036621094,264.9100036621094,266.6499938964844,257.8999938964844,260.82000732421875,22157300
2021-03-02,259.0,259.0,266.7099914550781,258.6499938964844,265.7799987792969,15191700
2021-03-03,255.41000366210938,255.41000366210938,260.989990234375,255.10000610351562,260.2900085449219,15513500
2021-03-04,257.6400146484375,257.6400146484375,266.489990234375,253.5,256.4700012207031,31626500
2021-03-05,264.2799987792969,264.2799987792969,265.45001220703125,255.61000061035156,260.6700134277344,26820100
2021-03-08,255.30999755859375,255.30999755859375,265.5799865722656,255.0500030517578,265.54998779296875,18391800
2021-03-09,265.739990234375,265.739990234375,268.5299987792969,259.80999755859375,261.17999267578125,22039700
2021-03-10,264.8999938964844,264.8999938964844,268.9700012207031,262.8699951171875,268.6400146484375,14210300
2021-03-11,273.8800048828125,273.8800048828125,277.8999938964844,267.82000732421875,268.1099853515625,21834000
2021-03-12,268.3999938964844,268.3999938964844,269.739990234375,264.0199890136719,269.1400146484375,20600200
2021-03-15,273.75,273.75,275.9599914550781,268.5,269.0799865722656,16844800
2021-03-16,279.2799987792969,279.2799987792969,282.1400146484375,274.79998779296875,276.0799865722656,22437700
2021-03-17,284.010009765625,284.010009765625,286.2300109863281,275.4100036621094,275.7099914550781,21315000
2021-03-18,278.6199951171875,278.6199951171875,285.19000244140625,278.2799987792969,279.8699951171875,18728300
2021-03-19,290.1099853515625,290.1099853515625,292.79998779296875,281.20001220703125,281.2200012207031,38930500
2021-03-22,293.5400085449219,293.5400085449219,299.7099914550781,286.75,290.45001220703125,28273100
2021-03-23,290.6300048828125,290.6300048828125,298.0,289.80999755859375,293.1499938964844,23000900
2021-03-24,282.1400146484375,282.1400146484375,291.7200012207031,281.1600036621094,291.0,18675000
2021-03-25,278.739990234375,278.739990234375,288.05999755859375,277.75,280.9800109863281,24505600
2021-03-26,283.0199890136719,283.0199890136719,284.5,277.7699890136719,278.29998779296875,17629200
2021-03-29,290.82000732421875,290.82000732421875,293.17999267578125,284.70001220703125,285.7699890136719,21718800
2021-03-30,288.0,288.0,292.4700012207031,286.70001220703125,289.8299865722656,17474500
2021-03-31,294.5299987792969,294.5299987792969,296.5,288.6099853515625,289.989990234375,19498200
2021-04-01,298.6600036621094,298.6600036621094,302.3999938964844,296.6000061035156,298.3999938964844,17616000
2021-04-05,308.9100036621094,308.9100036621094,310.7699890136719,300.67999267578125,300.8900146484375,28237000
2021-04-06,306.260009765625,306.260009765625,311.3500061035156,305.25,308.8399963378906,17335200
2021-04-07,313.0899963378906,313.0899963378906,314.25,305.5,306.3399963378906,22855200
2021-04-08,313.0199890136719,313.0199890136719,315.8800048828125,310.04998779296875,314.8500061035156,20894100
2021-04-09,312.4599914550781,312.4599914550781,314.739990234375,310.3299865722656,311.3999938964844,15988600
2021-04-12,311.5400085449219,311.5400085449219,312.1499938964844,307.92999267578125,311.04998779296875,10881900
2021-04-13,309.760009765625,309.760009765625,314.42999267578125,309.32000732421875,312.2099914550781,14036900
2021-04-14,302.82000732421875,302.82000732421875,308.0299987792969,301.95001220703125,307.29998779296875,17421400
2021-04-15,307.82000732421875,307.82000732421875,310.1400146484375,304.1000061035156,306.3399963378906,14558300
2021-04-16,306.17999267578125,306.17999267578125,308.95001220703125,304.6099853515625,308.1700134277344,13059200
2021-04-19,302.239990234375,302.239990234375,307.70001220703125,300.55999755859375,305.010009765625,14553500
2021-04-20,302.6499938964844,302.6499938964844,305.1000061035156,297.2099914550781,301.989990234375,16796400
2021-04-21,301.4700012207031,301.4700012207031,301.9800109863281,297.3900146484375,301.95001220703125,14863500
2021-04-22,296.5199890136719,296.5199890136719,302.9200134277344,296.0400085449219,301.3299865722656,16375400
2021-04-23,301.1300048828125,301.1300048828125,302.5899963378906,297.1499938964844,298.760009765625,17536800
2021-04-26,303.0400085449219,303.0400085449219,305.79998779296875,301.55999755859375,303.3399963378906,16172600
2021-04-27,303.57000732421875,303.57000732421875,305.3399963378906,301.1099853515625,304.2799987792969,15309300
2021-04-28,307.1000061035156,307.1000061035156,310.9200134277344,305.3699951171875,307.3599853515625,33907200
2021-04-29,329.510009765625,329.510009765625,331.80999755859375,321.6099853515625,330.1199951171875,56526800
2021-04-30,325.0799865722656,325.0799865722656,329.82000732421875,324.5,326.1400146484375,26332400
2021-05-03,322.5799865722656,322.5799865722656,328.54998779296875,321.8399963378906,326.1700134277344,18719500
2021-05-04,318.3599853515625,318.3599853515625,322.19000244140625,313.1199951171875,320.0199890136719,24032600
2021-05-05,315.0199890136719,315.0199890136719,321.05999755859375,314.489990234375,318.19000244140625,15577600
2021-05-06,320.0199890136719,320.0199890136719,320.239990234375,313.2699890136719,314.5199890136719,19012200
2021-05-07,319.0799865722656,319.0799865722656,322.94000244140625,318.75,322.3800048828125,15916700
2021-05-10,305.9700012207031,305.9700012207031,314.5799865722656,304.8299865722656,314.3500061035156,24239200
