Date,Adj Close,Close,High,Low,Open,Volume
2021-01-04,485.3399963378906,485.3399963378906,500.7900085449219,476.2799987792969,500.29998779296875,3612900
2021-01-05,485.69000244140625,485.69000244140625,486.0799865722656,479.20001220703125,485.8800048828125,2010100
2021-01-06,466.30999755859375,466.30999755859375,475.8699951171875,466.0,474.1000061035156,4156600
2021-01-07,477.739990234375,477.739990234375,479.6400146484375,468.25,471.0,2901200
2021-01-08,485.1000061035156,485.1000061035156,485.5400085449219,477.2099914550781,480.0,2266100
2021-01-11,474.239990234375,474.239990234375,482.5899963378906,471.29998779296875,481.989990234375,2382400
2021-01-12,471.6499938964844,471.6499938964844,475.0,464.0,474.4100036621094,2964900
2021-01-13,472.04998779296875,472.04998779296875,477.8500061035156,469.29998779296875,472.0,2105900
2021-01-14,463.2699890136719,463.2699890136719,473.54998779296875,462.20001220703125,472.4100036621094,3508300
2021-01-15,458.0799865722656,458.0799865722656,467.8800048828125,457.489990234375,462.5,3200400
2021-01-19,456.5,456.5,461.5899963378906,453.3399963378906,461.1700134277344,4419200
2021-01-20,469.7300109863281,469.7300109863281,472.3900146484375,458.7699890136719,462.7300109863281,3859000
2021-01-21,472.0199890136719,472.0199890136719,474.69000244140625,466.1000061035156,470.260009765625,2768700
2021-01-22,472.44000244140625,472.44000244140625,476.3500061035156,470.6099853515625,472.5,2534300
2021-01-25,473.44000244140625,473.44000244140625,477.70001220703125,463.9800109863281,474.510009765625,2697400
2021-01-26,476.2799987792969,476.2799987792969,477.2200012207031,467.760009765625,473.7300109863281,2363100
2021-01-27,460.0,460.0,473.6700134277344,455.07000732421875,470.989990234375,3586400
2021-01-28,465.6700134277344,465.6700134277344,475.0199890136719,459.07000732421875,459.07000732421875,3000700
2021-01-29,458.7699890136719,458.7699890136719,465.0,455.1099853515625,462.1700134277344,3061100
2021-02-01,470.0,470.0,474.79998779296875,459.82000732421875,462.2799987792969,2554800
2021-02-02,484.92999267578125,484.92999267578125,487.3699951171875,472.54998779296875,473.6499938964844,3022000
2021-02-03,481.9200134277344,481.9200134277344,488.8500061035156,479.1700134277344,487.0899963378906,2146900
2021-02-04,489.3800048828125,489.3800048828125,489.8800048828125,481.9200134277344,484.2200012207031,2005100
2021-02-05,492.1199951171875,492.1199951171875,495.1000061035156,488.0,490.9200134277344,1675000
2021-02-08,493.760009765625,493.760009765625,497.8599853515625,489.2099914550781,494.260009765625,1727000
2021-02-09,496.04998779296875,496.04998779296875,497.95001220703125,492.010009765625,495.0,1571500
2021-02-10,492.6700134277344,492.6700134277344,499.989990234375,490.2699890136719,499.1700134277344,1764500
2021-02-11,496.6199951171875,496.6199951171875,497.0,491.0799865722656,494.5299987792969,1609800
2021-02-12,498.8399963378906,498.8399963378906,499.3599853515625,491.760009765625,495.1600036621094,1450600
